Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu Name,Cpu brand,HDD,SSD,Hybrid,Flash_Storage,Gpu brand,os,gpu_AMD,gpu_Intel,gpu_Nvidia,cpu_brand_AMD Processor,cpu_brand_Intel Core i3,cpu_brand_Intel Core i5,cpu_brand_Intel Core i7,cpu_brand_Other Intel Processor
Acer,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1000 HDD,Intel HD Graphics 500,Windows 10,2.1,18541.44,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,1000,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Toshiba,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.1,95371.2,1,0,1920,1080,176.23257360658386,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Toshiba,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,1.2,93080.16,0,0,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Notebook,15.6,Touchscreen 1366x768,Intel Core i5 8250U 1.6GHz,4,1000 HDD,Intel UHD Graphics 620,Windows 10,2.04,27783.9216,1,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Notebook,14.0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,8,2000 HDD,Intel HD Graphics 405,Windows 10,1.94,20725.92,0,0,1366,768,111.93520355955211,Intel Pentium Quad,Other Intel Processor,2000,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
HP,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500 HDD,Intel HD Graphics 620,Windows 10,2.31,63349.92,0,0,1366,768,111.93520355955211,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.5,75289.968,0,0,1366,768,125.36742798669837,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500 HDD,Intel HD Graphics 500,Windows 10,2.2,22324.32,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,500,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
HP,Notebook,15.6,Full HD 1920x1080,AMD E-Series E2-9000e 1.5GHz,4,500 HDD,AMD Radeon R2,Windows 10,2.1,18594.72,0,0,1920,1080,141.21199808219862,AMD E-Series E2-9000e,AMD Processor,500,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,2000 HDD,Nvidia GeForce 940MX,Windows 10,2.3,44701.92,1,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Toshiba,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,23816.16,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,500,0,0,0,Intel,Windows,0,1,0,0,1,0,0,0
Dell,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,AMD Radeon 530,Windows 10,1.4,50882.4,0,1,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1000 HDD,Nvidia GeForce GTX 965M,No OS,4.0,53173.44,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1000 HDD,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,1000,0,0,0,AMD,Windows,1,0,0,0,1,0,0,0
Dell,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,500 HDD,Intel HD Graphics,Linux,2.2,20965.1472,0,0,1366,768,100.45466986113651,Intel Pentium Quad,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.62,43636.32,1,0,1920,1080,165.6321180513006,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,2000 HDD,Nvidia GeForce 940MX,No OS,2.2,29250.72,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,2000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,1,0,0
Asus,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4,1000 HDD,Nvidia GeForce GTX 950M,No OS,2.45,30849.12,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,1000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,1,0,0
Samsung,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,90522.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Samsung,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.31,85194.72,1,0,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,AMD Radeon R7 M460,No OS,1.5,42570.72,0,1,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,512,0,0,AMD,Others/No OS/Linux,1,0,0,0,0,0,1,0
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256 SSD,Intel UHD Graphics 620,Windows 10,2.2,36336.96,0,1,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Apple,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,Intel Core i7 2.2GHz,16,256 Flash Storage,Intel Iris Pro Graphics,Mac OS X,2.04,114017.6016,0,1,2880,1800,220.53462386625827,Intel Core i7,Intel Core i7,0,0,0,256,Intel,Mac,0,1,0,0,0,0,1,0
Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,16,512 SSD,Intel HD Graphics 615,Chrome OS,1.1,117162.72,1,0,2400,1600,234.50740003017813,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.9,29250.72,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,128 SSD,Intel HD Graphics 500,No OS,1.9,14418.6336,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,0,128,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
Asus,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,4,1000 HDD,AMD Radeon R5 M420,Windows 10,2.03,21471.84,0,0,1366,768,100.45466986113651,AMD A9-Series 9420,AMD Processor,1000,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Lenovo,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 SSD,Intel HD Graphics 400,Chrome OS,1.25,14119.2,0,0,1366,768,135.0942111925629,Intel Celeron Dual,Other Intel Processor,0,16,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,2.1,37589.04,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,0,128,0,0,Intel,Windows,0,1,0,0,1,0,0,0
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,1000 HDD,Nvidia GeForce MX150,Windows 10,2.9,56423.52,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,2000 HDD,AMD Radeon R7 M445,Windows 10,2.32,52746.6672,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,0,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,3200,1800,276.053530085501,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64 Flash Storage,Intel HD Graphics 400,Android,0.69,29250.72,1,1,1920,1200,224.17380907857276,Intel Atom x5-Z8550,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
Lenovo,Notebook,15.6,1366x768,AMD E-Series E2-9000 2.2GHz,4,128 SSD,AMD Radeon R2 Graphics,Windows 10,2.2,18594.72,0,0,1366,768,100.45466986113651,AMD E-Series E2-9000,AMD Processor,0,128,0,0,AMD,Windows,1,0,0,1,0,0,0,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512 SSD,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 2.7GHz,6,1000 HDD,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,1920,1080,141.21199808219862,AMD A12-Series 9720P,AMD Processor,1000,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,Windows 10,2.06,50882.4,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050M,Windows 10,2.5,59087.52,0,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,2000 HDD,AMD Radeon 520,Windows 10,2.71,37242.72,0,1,1920,1080,127.33567457123111,Intel Core i5,Intel Core i5,2000,0,0,0,AMD,Windows,1,0,0,0,0,1,0,0
Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.4,85194.72,1,1,1920,1080,158.48253022174808,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256 SSD +  2000 HDD,AMD Radeon 530,Linux,2.02,55890.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,256,0,0,AMD,Others/No OS/Linux,1,0,0,0,0,0,1,0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 620,No OS,1.9,26101.872,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,1,0,0
HP,Notebook,17.3,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,500 HDD,AMD Radeon 530,Windows 10,2.71,23389.92,0,0,1920,1080,127.33567457123111,AMD A6-Series 9220,AMD Processor,500,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
HP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500 HDD,Intel HD Graphics 400,Windows 10,2.1,18488.16,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,500,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1000 HDD,AMD Radeon R7 M445,Windows 10,2.36,39906.72,0,0,1366,768,100.45466986113651,Intel Core i7,Intel Core i7,1000,0,0,0,AMD,Windows,1,0,0,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256 SSD,AMD Radeon R5,Windows 10,1.91,26053.3872,0,0,1920,1080,141.21199808219862,AMD A9-Series 9420,AMD Processor,0,256,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.3,67559.04,0,0,3200,1800,276.053530085501,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,2.3,53918.82719999999,0,1,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Acer,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,500 HDD,AMD Radeon R5,Windows 10,2.4,20619.36,0,0,1366,768,100.45466986113651,AMD A8-Series 7410,AMD Processor,500,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.9,73366.56,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1000 HDD,AMD FirePro W6150M,Windows 7,3.0,154458.72,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,0,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.42,124142.4,1,1,2560,1440,209.8006828649808,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce 940MX,No OS,2.2,35112.0528,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128 SSD +  1000 HDD,AMD R17M-M1-70,Windows 10,1.9,43316.64,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,128,0,0,AMD,Windows,1,0,0,0,0,1,0,0
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,2.18,35004.96,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,6,1000 HDD,Intel HD Graphics 620,Windows 10,2.23,29250.72,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,1000,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD,AMD Radeon 530,Windows 10,2.2,48964.32,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256 SSD,AMD Radeon 530,Windows 10,2.2,39906.72,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,AMD,Windows,1,0,0,0,0,1,0,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.84,65480.5872,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,1000 Hybrid,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,0,1000,0,AMD,Windows,1,0,0,0,0,0,1,0
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8,1000 HDD,Intel UHD Graphics 620,Windows 10,2.08,43636.32,1,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12,2000 HDD,AMD Radeon 530,Windows 10,2.2,47898.72,0,0,1920,1080,141.21199808219862,AMD A12-Series 9720P,AMD Processor,2000,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,256 SSD,AMD Radeon R5 M430,Linux,2.2,25840.8,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,0,256,0,0,AMD,Others/No OS/Linux,1,0,0,0,1,0,0,0
Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,3840,2160,282.42399616439724,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Acer,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,1366,768,135.0942111925629,Intel Celeron Dual,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.66719999998,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce MX150,Windows 10,1.38,59620.32,0,1,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Asus,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,81465.12,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Asus,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,1000 HDD,Intel HD Graphics 500,Linux,2.0,14651.4672,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,1000,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.02,60867.072,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  1000 HDD,Intel UHD Graphics 620,Windows 10,2.02,45554.4,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,128,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.54,100550.5488,0,0,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Nvidia GeForce 920MX,No OS,2.2,26586.72,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,1,0,0
HP,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500 HDD,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,1366,768,100.45466986113651,AMD E-Series 7110,AMD Processor,500,0,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000 HDD,AMD Radeon 520,Windows 10,2.2,35964.0,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,AMD,Windows,1,0,0,0,0,1,0,0
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.5,49177.44,0,0,1920,1080,127.33567457123111,Intel Core i5,Intel Core i5,0,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,512 SSD,Nvidia Quadro M2200M,Windows 10,2.5,130482.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,512,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.31,63882.72,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.2,52480.8,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,128,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.6,42038.4528,1,1,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32 Flash Storage,Intel HD Graphics 400,Windows 10,1.42,13266.72,0,0,1366,768,111.93520355955211,Intel Celeron Dual,Other Intel Processor,0,0,0,32,Intel,Windows,0,1,0,0,0,0,0,1
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 Flash Storage,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,0,0,256,Intel,Windows,0,1,0,0,0,0,1,0
HP,Ultrabook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,256 SSD,AMD Radeon 520,Windows 10,1.91,26586.72,0,0,1920,1080,141.21199808219862,AMD A9-Series 9420,AMD Processor,0,256,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256 SSD,Nvidia GeForce GTX 1060,Windows 10,2.65,63669.6,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Dell,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128 SSD,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,1366,768,135.0942111925629,Intel Pentium Quad,Other Intel Processor,0,128,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Apple,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i5 3.1GHz,8,256 SSD,Intel Iris Plus Graphics 650,macOS,1.37,96095.808,0,1,2560,1600,226.98300468106115,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Mac,0,1,0,0,0,1,0,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256 SSD +  500 HDD,Intel HD Graphics 520,Windows 10,1.84,112065.9552,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,500,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 980M,Windows 10,4.5,125154.72,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Asus,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1000 HDD,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,1366,768,100.45466986113651,Intel Pentium Quad,Other Intel Processor,1000,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
